loss
1.232148047561009
0.6780230994075912
0.48910426676873897
0.3696908811459163
0.2925810936247221
0.23939557274620538
0.19668430615244645
0.16447375572523482
0.1366794797713852
0.11260439134683807
0.09509738583882488
0.07707952011889199
0.06448148545247247
0.05132774276229593
0.041086310154793
0.03176491550274425
0.023763010798822544
0.017708059485146355
0.012880377477509678
0.009364323793267135
0.007653957690623516
0.007386934760947162
0.007356235916019112
