F1,Acc,Recall,loss
0.0,0.0,0.0,144.07937622070312
0.0,0.0,0.0,151.0869140625
0.0,0.0,0.0,139.58084106445312
0.0,0.0,0.0,157.70689392089844
0.0,0.0,0.0,143.6840057373047
0.0,0.0,0.0,144.83822631835938
0.0,0.0,0.0,124.87297058105469
0.0,0.0,0.0,144.1819305419922
0.0,0.0,0.0,118.39053344726562
0.0,0.0,0.0,122.19145965576172
0.0021810250350165136,0.0029239766081871343,0.0017391304347826088,109.94973754882812
0.01632991968506847,0.014521289687423087,0.018653177363262725,100.59015655517578
0.026321117589717717,0.020211442786069653,0.03772489843296576,95.041015625
0.027524641948592696,0.0209542687243381,0.04009753454348415,70.77545166015625
0.026192372310809186,0.020210296326642087,0.03720462543991956,66.98709106445312
0.025210799715367112,0.01973596479530604,0.03488920320603489,53.445858001708984
0.024462809870756892,0.019402202412165705,0.03309481216457961,46.57081604003906
0.023676211758683924,0.01929847437736341,0.030622801572522243,52.11048126220703
0.02319749211505037,0.01929847437736341,0.029070909448045572,42.89955139160156
0.022737747685494924,0.01929847437736341,0.02766872312581791,41.152950286865234
0.02227238520325658,0.01929847437736341,0.02632983454901263,45.506378173828125
0.021779118485150323,0.01929847437736341,0.024991556906450524,43.354461669921875
0.021356421306989937,0.01929847437736341,0.02390566952027136,43.245330810546875
0.021022727223126415,0.01929847437736341,0.023085322102636096,35.249244689941406
0.02052277607167388,0.01929847437736341,0.021912940479715724,53.81790542602539
0.020082773543949196,0.01929847437736341,0.020933521923620933,45.35465621948242
0.019687396025843386,0.01929847437736341,0.02009231604670106,46.32573318481445
0.019430221822130465,0.01929847437736341,0.019563780568407137,33.029361724853516
0.019149899671811854,0.01929847437736341,0.019003595274781716,31.809648513793945
0.018815153776626833,0.01929847437736341,0.018355450824755055,39.21644973754883
0.01851735997510537,0.01929847437736341,0.017797017797017797,34.50536346435547
0.018261459633036593,0.01929847437736341,0.017330210772833723,36.96271514892578
0.017980804226748706,0.01929847437736341,0.016831570567496873,35.15845489501953
0.01764425364612322,0.01929847437736341,0.016251235313495115,43.89270782470703
0.017356631825726127,0.01929847437736341,0.015769845498135322,42.239036560058594
0.017124674523963875,0.01929847437736341,0.015391014975041598,32.093353271484375
0.016909454392354355,0.01929847437736341,0.015046766978446523,29.072307586669922
0.016619876424854317,0.01929847437736341,0.014594221477171876,39.48749923706055
0.016397075067460756,0.01929847437736341,0.01425406915149764,34.68909454345703
0.016176631277136373,0.01929847437736341,0.013924169724339071,29.283740997314453
0.01595515303472618,0.01929847437736341,0.013599191399430305,32.45622253417969
0.01572711328256618,0.01929847437736341,0.01327116212338594,32.705169677734375
0.015507124847151927,0.01929847437736341,0.012960854715824503,31.718393325805664
0.01530190235082096,0.01929847437736341,0.012676659528907923,31.766080856323242
0.01511978337166284,0.01929847437736341,0.012428619415518979,28.018836975097656
0.01493817810042022,0.01929847437736341,0.012185081508315494,29.997148513793945
0.014808925063390054,0.019421272158498436,0.011966910288330255,31.74947738647461
0.014706603217912072,0.019526165061181985,0.01179523472517103,30.12790870666504
0.014586553276298476,0.019597663854639843,0.01161627817524425,27.007558822631836
0.015192517638532903,0.020650490449148167,0.012016522718738265,29.24643325805664
0.015333551447308667,0.021052631578947368,0.012057936916403205,28.857431411743164
0.016221945665623436,0.02244039270687237,0.012702078521939953,28.98241424560547
0.017442652690773233,0.024325351577347016,0.013595807959212575,25.620975494384766
0.019808192120427646,0.027722027094831913,0.015409287407614,21.55961036682129
0.02294995140616852,0.03222607833415964,0.01782042494859493,24.23578643798828
0.02689529110218225,0.037738153395212505,0.020892494929006085,20.73680877685547
0.030239610426910018,0.042364767831498326,0.023510659493923093,27.357332229614258
0.0334003013101432,0.04666666666666667,0.026007039499413374,25.83849334716797
0.03770806915360204,0.052523641335308194,0.029411764705882353,32.09513854980469
0.04044546290573378,0.056226246367091434,0.03158159100897846,20.862754821777344
0.04479962203087724,0.06208401527550464,0.03504341935086531,21.79140853881836
0.04896320032451176,0.06764109676731037,0.038368433793270394,21.83002471923828
0.05282504069038752,0.07262686256121705,0.041507860886136255,19.904571533203125
0.05958078273970535,0.08134940735487793,0.047003043783657224,22.738971710205078
0.0645608909521907,0.0876462423160817,0.05110121972368345,16.401294708251953
