F1,Acc,Recall,loss
0.0,0.0,0.0,48.61901092529297
0.0,0.0,0.0,49.9486083984375
0.0,0.0,0.0,48.61994934082031
0.0,0.0,0.0,50.04132080078125
0.0,0.0,0.0,51.063716888427734
0.0,0.0,0.0,50.31550216674805
0.0,0.0,0.0,48.0579719543457
0.0,0.0,0.0,47.00438690185547
0.0,0.0,0.0,45.79689025878906
0.0,0.0,0.0,46.03961181640625
0.0,0.0,0.0,46.62074661254883
0.0,0.0,0.0,44.7706413269043
0.0,0.0,0.0,44.055423736572266
0.0,0.0,0.0,43.23695373535156
0.0,0.0,0.0,40.358070373535156
0.0,0.0,0.0,43.92886734008789
0.0,0.0,0.0,40.580806732177734
0.0,0.0,0.0,39.26614761352539
0.0,0.0,0.0,40.84794998168945
0.0,0.0,0.0,35.63352966308594
0.0,0.0,0.0,37.395477294921875
0.0,0.0,0.0,34.93233871459961
0.0,0.0,0.0,34.36750793457031
0.0,0.0,0.0,32.66935729980469
0.0,0.0,0.0,31.077892303466797
0.0006544502351213657,0.002066115702479339,0.00038880248833592535,28.840612411499023
0.0012598424931489869,0.004,0.0007476635514018691,30.35622215270996
0.004260499060270281,0.01338432122370937,0.0025334781035106766,27.591630935668945
0.03679218163232902,0.10423452768729642,0.022338568935427575,27.214887619018555
0.07164342353954302,0.1814404432132964,0.04463373083475298,23.23589324951172
0.17981381671837504,0.3508604206500956,0.12088274044795784,24.450374603271484
0.27547004805467407,0.4350828729281768,0.20153550863723607,23.023204803466797
0.3738317756535494,0.4846686449060336,0.3042533374728345,22.30923843383789
0.4292116182077556,0.47659417618872096,0.3903985507246377,20.94545555114746
0.4959151497278668,0.4850014017381553,0.5073313782991202,20.118654251098633
0.5219670493766811,0.4627129895994689,0.5986258230747209,18.59467315673828
0.5398977550087293,0.44898336414048057,0.6769788182831661,17.819128036499023
0.5693985789587275,0.4513007614213198,0.7712117104906479,17.425270080566406
0.5891728496386228,0.45155855096882896,0.8474308300395257,17.182172775268555
0.6106343597068878,0.4543064596895343,0.93099025141098,16.618030548095703
0.6427001569428159,0.4682067703568161,1.0245245245245245,15.333099365234375
0.66789858817566,0.47916003818008274,1.1019512195121952,15.184671401977539
0.6828960291431546,0.48466440948018324,1.1555080721747388,14.954057693481445
0.6912655728363062,0.48826697441815736,1.1831740852948032,11.151772499084473
0.7016160819456929,0.4918485769549599,1.2233676975945018,11.009389877319336
0.7007196993415311,0.48936927319633483,1.233408071748879,11.915226936340332
0.6986064865793125,0.48647488192357236,1.2387929149354908,12.403608322143555
0.6949719335558199,0.4821842890288366,1.2439076528430952,11.785317420959473
0.6910426871537305,0.478324049406636,1.244486452425961,9.21473503112793
0.6892661804522274,0.47644927536231885,1.245675453047776,9.521836280822754
0.6884170742152538,0.47547024952015354,1.2468290718743709,10.189701080322266
0.6914795779964553,0.476264997391758,1.2615475720489537,9.214611053466797
0.6929291862095331,0.4759521218715996,1.2734860248447204,8.000651359558105
0.6901146575372469,0.4728907134767837,1.276461597248758,7.641793727874756
0.6927109587267207,0.4735028598993867,1.289844189975596,7.773038864135742
0.6935515872623745,0.47358081560764126,1.2951092997406446,5.884825229644775
0.6964354900810205,0.4746814550736119,1.3070350845300855,7.864041328430176
0.6974485909738591,0.4753747323340471,1.3089154904413078,6.234421730041504
0.697219361443894,0.4753909990424513,1.3071792171318237,6.107736110687256
0.6946483815465461,0.47343907351460224,1.3038654879528515,5.412898063659668
0.6913479424317455,0.4713269409217445,1.2966303607896528,6.172645092010498
0.6907712884138758,0.4708277622462623,1.2963520749665327,5.956969738006592
0.6911939444224003,0.4715950036031708,1.2935266018777796,5.612090587615967
0.6902816411291071,0.47113616137644615,1.2905899561189664,4.337431907653809
0.686930091146168,0.46926361349944434,1.28122005748962,5.171899795532227
0.6853923063494295,0.46873732398447004,1.2744603749803056,3.799037456512451
