F1,Acc,Recall,loss
0.0,0.0,0.0,70.23133850097656
0.0,0.0,0.0,108.39981079101562
0.0,0.0,0.0,114.42810821533203
0.0,0.0,0.0,80.80174255371094
0.0,0.0,0.0,97.32553100585938
0.0,0.0,0.0,146.5352020263672
0.0,0.0,0.0,141.0001983642578
0.0,0.0,0.0,124.61573791503906
0.0,0.0,0.0,114.99542999267578
0.0,0.0,0.0,107.80506896972656
0.0,0.0,0.0,100.55934143066406
0.0,0.0,0.0,50.468082427978516
0.0,0.0,0.0,95.45601654052734
0.0,0.0,0.0,138.09619140625
0.0,0.0,0.0,100.11898803710938
0.0,0.0,0.0,118.83153533935547
0.0,0.0,0.0,65.37117767333984
0.0,0.0,0.0,49.974143981933594
0.0,0.0,0.0,107.85922241210938
0.0,0.0,0.0,120.22506713867188
0.0,0.0,0.0,114.72344970703125
0.0,0.0,0.0,75.39641571044922
0.0,0.0,0.0,103.66609191894531
0.0,0.0,0.0,103.09786987304688
0.0,0.0,0.0,98.87788391113281
0.0,0.0,0.0,59.64642333984375
0.0,0.0,0.0,80.2833480834961
0.0,0.0,0.0,105.4884033203125
0.0,0.0,0.0,75.95277404785156
0.0,0.0,0.0,84.5928955078125
0.0,0.0,0.0,46.35582733154297
0.0,0.0,0.0,74.87814331054688
0.0,0.0,0.0,46.525115966796875
0.0,0.0,0.0,79.31262969970703
0.0,0.0,0.0,92.08595275878906
0.0,0.0,0.0,40.60371398925781
0.0,0.0,0.0,79.34532165527344
0.0,0.0,0.0,35.61933135986328
0.0,0.0,0.0,60.59532928466797
0.0,0.0,0.0,38.43891143798828
0.0,0.0,0.0,33.72856903076172
0.0,0.0,0.0,57.9342041015625
0.0,0.0,0.0,57.12794876098633
0.0,0.0,0.0,65.2487564086914
0.0,0.0,0.0,35.262664794921875
0.0,0.0,0.0,42.99910354614258
0.0,0.0,0.0,37.09904861450195
0.0,0.0,0.0,30.941452026367188
0.0,0.0,0.0,25.50008773803711
0.0,0.0,0.0,19.79244613647461
0.0,0.0,0.0,20.910768508911133
0.0,0.0,0.0,37.904205322265625
0.0,0.0,0.0,21.4559268951416
0.0,0.0,0.0,16.5942325592041
0.0,0.0,0.0,22.3620662689209
0.0,0.0,0.0,22.979341506958008
0.0,0.0,0.0,26.492774963378906
0.0,0.0,0.0,22.259204864501953
0.0,0.0,0.0,34.780338287353516
0.0,0.0,0.0,15.969907760620117
0.0,0.0,0.0,21.03738784790039
0.0,0.0,0.0,34.962379455566406
0.0,0.0,0.0,42.229644775390625
0.0,0.0,0.0,13.583505630493164
0.0,0.0,0.0,26.379581451416016
0.0,0.0,0.0,24.031267166137695
0.0,0.0,0.0,43.53936004638672
0.0,0.0,0.0,22.717273712158203
0.0,0.0,0.0,42.835182189941406
0.0,0.0,0.0,13.902689933776855
0.0,0.0,0.0,12.042278289794922
0.0,0.0,0.0,38.373573303222656
0.0,0.0,0.0,14.53421401977539
0.0,0.0,0.0,18.863571166992188
0.0,0.0,0.0,21.742427825927734
0.0,0.0,0.0,25.057971954345703
0.0,0.0,0.0,33.051963806152344
0.0,0.0,0.0,42.255882263183594
0.0,0.0,0.0,12.563945770263672
0.0,0.0,0.0,10.263166427612305
0.0,0.0,0.0,48.51200866699219
0.0,0.0,0.0,33.656898498535156
0.0,0.0,0.0,56.723670959472656
0.0,0.0,0.0,43.076576232910156
0.0,0.0,0.0,25.595840454101562
0.0,0.0,0.0,34.29165267944336
0.0,0.0,0.0,16.750246047973633
0.0,0.0,0.0,10.194780349731445
0.0,0.0,0.0,39.67317199707031
0.0,0.0,0.0,42.04945755004883
0.0,0.0,0.0,12.228048324584961
0.0,0.0,0.0,14.08847427368164
0.0,0.0,0.0,28.72208023071289
0.0,0.0,0.0,6.346968650817871
0.0,0.0,0.0,16.016551971435547
0.0,0.0,0.0,27.61884307861328
0.0,0.0,0.0,29.150074005126953
0.0,0.0,0.0,12.147092819213867
0.0,0.0,0.0,25.317466735839844
0.0,0.0,0.0,11.58992862701416
0.0,0.0,0.0,21.09101104736328
0.0,0.0,0.0,11.713889122009277
0.0,0.0,0.0,22.366729736328125
0.0,0.0,0.0,13.54321002960205
0.0,0.0,0.0,28.792884826660156
0.0,0.0,0.0,12.92393684387207
0.0,0.0,0.0,41.86353302001953
0.0,0.0,0.0,8.045336723327637
0.0,0.0,0.0,10.911428451538086
0.0,0.0,0.0,5.888235569000244
0.0,0.0,0.0,24.91338539123535
0.0,0.0,0.0,33.47325134277344
0.0,0.0,0.0,14.834930419921875
0.0,0.0,0.0,13.850473403930664
0.0,0.0,0.0,34.21186447143555
0.0,0.0,0.0,15.840194702148438
0.0,0.0,0.0,25.25983428955078
0.0,0.0,0.0,22.677213668823242
0.0,0.0,0.0,12.731426239013672
0.0,0.0,0.0,27.335390090942383
0.0,0.0,0.0,8.847777366638184
0.0,0.0,0.0,45.585670471191406
0.0,0.0,0.0,28.257099151611328
0.0,0.0,0.0,14.522584915161133
0.0,0.0,0.0,21.79361343383789
0.0,0.0,0.0,38.52056121826172
0.0,0.0,0.0,16.50393295288086
0.0,0.0,0.0,13.48524284362793
0.0,0.0,0.0,19.025775909423828
0.0,0.0,0.0,17.838197708129883
0.0,0.0,0.0,23.31450653076172
0.0,0.0,0.0,10.667655944824219
0.0,0.0,0.0,15.616662979125977
0.0,0.0,0.0,9.735577583312988
0.0,0.0,0.0,28.200469970703125
0.0,0.0,0.0,15.904594421386719
0.0,0.0,0.0,17.53180694580078
0.0,0.0,0.0,16.775211334228516
0.0,0.0,0.0,18.161611557006836
