F1,Acc,Recall,loss
0.0,0.0,0.0,34.76432418823242
0.0,0.0,0.0,35.38379669189453
0.0,0.0,0.0,34.38882064819336
0.0,0.0,0.0,34.76815414428711
0.0,0.0,0.0,35.58270263671875
0.0,0.0,0.0,34.860721588134766
0.0,0.0,0.0,33.22024154663086
0.0,0.0,0.0,33.257057189941406
0.0,0.0,0.0,31.082565307617188
0.0,0.0,0.0,30.707698822021484
0.0,0.0,0.0,30.096263885498047
0.0,0.0,0.0,29.037555694580078
0.0,0.0,0.0,27.983341217041016
0.0,0.0,0.0,26.79633140563965
0.0,0.0,0.0,25.279008865356445
0.0,0.0,0.0,25.902328491210938
0.0,0.0,0.0,24.01213836669922
0.0,0.0,0.0,22.126161575317383
0.0,0.0,0.0,22.601694107055664
0.0015045673974157187,0.0010309278350515464,0.002783300198807157,20.557353973388672
0.0032777402493660863,0.0021975180972078593,0.006446719757299962,19.301868438720703
0.005647300383209666,0.0036958226005151754,0.011965192168237854,18.377031326293945
0.00733608433057258,0.004706805255932536,0.01662049861495845,17.082735061645508
0.011319963631015303,0.007173855282968736,0.02682119205298013,16.62458038330078
0.011662980059288331,0.007384145306399592,0.027733503347146957,14.583704948425293
0.011821252239853851,0.007505154639175258,0.027820238459186793,14.05795955657959
0.011500789855713652,0.007320997586484312,0.026804123711340205,13.266660690307617
0.011202068040141901,0.007151839044325684,0.025830258302583026,12.650938034057617
0.010940787462049018,0.007003232261043558,0.02499313375446306,11.426618576049805
0.010773055488236156,0.006914893617021276,0.02437064809855383,10.541267395019531
0.010668229742397865,0.006881427707199032,0.023722627737226276,9.977140426635742
0.01057524691404871,0.006865333836288193,0.023008849557522124,10.444238662719727
0.010499596133456694,0.006859641187999397,0.022369714847590955,9.89958381652832
0.010413686522923772,0.006857573474001507,0.021630615640599003,10.172977447509766
0.010343847646952713,0.006854990583804143,0.021064814814814814,9.02983570098877
0.010261036214336643,0.006846738394402227,0.02046783625730994,8.922139167785645
0.010190369502885594,0.006838506049447659,0.019986821875686362,8.127787590026855
0.010118981391624678,0.006827218846124991,0.019540476701739317,7.687962532043457
0.010018164765444782,0.006806791831849802,0.01896623593163818,8.521361351013184
0.009922582012793005,0.006786992840095466,0.01844345358735306,8.191309928894043
0.009935741630947416,0.006841165972635336,0.018142378229146126,8.0179443359375
0.00984431005556835,0.00682340725357858,0.017665130568356373,7.492936611175537
0.009756614838196197,0.006810274631726997,0.017196261682242992,7.298194408416748
0.009678607081146314,0.006800709639266706,0.01677913550975743,6.863174915313721
0.009617394899077833,0.006790670209625037,0.0164756446991404,5.600238800048828
0.009553478670714176,0.006781160168054839,0.01616019673282979,5.675814151763916
0.009489916921279058,0.0067721751932278244,0.015851137146795313,5.491943359375
0.009407433875540373,0.0067622197721425945,0.015451797111185758,6.573312282562256
0.009336310085208762,0.0067498165810711665,0.015136558078315236,5.461381912231445
0.009271389657790521,0.006734499670595125,0.014874696847210994,4.833953380584717
0.009298605166048624,0.006789312308366185,0.014750198255352894,4.813216209411621
0.009312001541556869,0.006839348079161816,0.014584949573312645,5.284450054168701
0.009828492756963647,0.007248477819657872,0.015260186174271327,4.456761837005615
0.009952675957516779,0.007368345011919381,0.015329125338142471,4.295902729034424
0.010657881944141577,0.00792221822110191,0.01627941394109812,4.045742988586426
0.011447260789765417,0.008548236477264564,0.0173216885007278,3.9755852222442627
0.012151365788242026,0.00910720688418788,0.018252371371083646,3.2936246395111084
0.01328840582122658,0.010014306151645207,0.019743336623889437,4.321446895599365
0.014617125568134694,0.011063526052819414,0.02153375937760489,3.4269516468048096
0.01599251807512823,0.012164757771928577,0.023335152838427946,3.7399959564208984
0.01728945896206701,0.013194296658863588,0.02507076425394258,2.855836868286133
0.018788855584388933,0.014401694316978467,0.027019867549668876,3.5973141193389893
0.02025824697733969,0.015590982512816912,0.02891377963011201,3.51475191116333
0.021707669997741225,0.016773832820799552,0.030753459764223477,3.233576774597168
0.02227811709398149,0.017270194986072424,0.03137651821862348,2.732028007507324
