F1,Acc,Recall,loss
0.0,0.0,0.0,153.51812744140625
0.0,0.0,0.0,151.73895263671875
0.0,0.0,0.0,154.92654418945312
0.0,0.0,0.0,166.218994140625
0.0,0.0,0.0,153.3625030517578
0.0,0.0,0.0,161.34307861328125
0.0,0.0,0.0,162.9052734375
0.0,0.0,0.0,162.7792205810547
0.0,0.0,0.0,157.33349609375
0.0,0.0,0.0,151.27822875976562
0.0,0.0,0.0,149.14215087890625
0.0,0.0,0.0,150.41726684570312
0.0,0.0,0.0,151.78121948242188
0.0,0.0,0.0,151.3723907470703
0.0,0.0,0.0,142.84066772460938
0.0,0.0,0.0,148.71875
0.0,0.0,0.0,143.35450744628906
0.0,0.0,0.0,139.00677490234375
0.0,0.0,0.0,147.01025390625
0.0,0.0,0.0,128.67311096191406
0.0,0.0,0.0,146.26654052734375
0.0,0.0,0.0,125.21438598632812
0.0,0.0,0.0,119.15666198730469
0.0,0.0,0.0,125.1113052368164
0.0,0.0,0.0,116.65116882324219
0.0,0.0,0.0,118.99835968017578
0.0,0.0,0.0,106.39472961425781
0.0,0.0,0.0,106.93721771240234
0.0,0.0,0.0,101.82925415039062
0.0,0.0,0.0,92.90861511230469
8.026966244427288e-05,0.00012406947890818859,5.932605600379687e-05,90.67021179199219
0.00022837128691967915,0.00033605914640976814,0.00017295053614666206,85.49578857421875
0.0002866150299705465,0.0004,0.00022331397945511388,81.41869354248047
0.00027762349622870364,0.0003823726221202562,0.00021792427131571779,65.19781494140625
0.0002706908923378327,0.0003721622627465575,0.0002126980750824205,60.95250701904297
0.0002638347931495672,0.0003635041802980734,0.00020706077233668082,58.75754928588867
0.00025720159989871857,0.00035523978685612787,0.00020157226365652087,54.200653076171875
0.0002509488543809532,0.0003473428273706148,0.00019643471001325934,48.8587646484375
0.0002453309974408778,0.0003397893306150187,0.00019196621394634543,45.45025634765625
0.0002398081073664006,0.0003325573661456601,0.00018751171948246765,45.526573181152344
0.000235217971736202,0.0003285690816494168,0.00018317534459861702,42.053131103515625
0.00023168254916872756,0.0003281916639317361,0.0001790350013427625,39.81534194946289
0.00022809564079136443,0.0003281916639317361,0.00017478697837011142,43.67633056640625
0.00022494020519491745,0.0003281916639317361,0.00017110835436540188,38.16542053222656
0.00022136132773841797,0.0003281916639317361,0.00016700066800267202,45.8743896484375
0.00021786487939765047,0.0003281916639317361,0.00016305233980107615,43.529754638671875
0.00021484580406783325,0.0003281916639317361,0.00015969338869370808,43.11283493041992
0.00021193171424837963,0.0003281916639317361,0.00015649452269170578,42.80971145629883
0.00020851791525752152,0.0003281916639317361,0.00015280006112002446,50.489593505859375
0.000205644910958322,0.0003281916639317361,0.0001497342217563824,42.032047271728516
0.0002030353361862218,0.0003281916639317361,0.0001469831704269861,40.004417419433594
0.00020022019986873035,0.0003281916639317361,0.00014405070584845865,43.77560806274414
0.0001971365489885239,0.0003281916639317361,0.0001408797943155003,48.15283966064453
0.00019465189628156595,0.0003281916639317361,0.00013835564318079625,37.17167663574219
0.00019216445139531833,0.0003281916639317361,0.00013585572122406004,42.99760437011719
0.00018987938544461427,0.0003281916639317361,0.0001335826876836762,36.957035064697266
0.00018746773816835535,0.0003281916639317361,0.000131207767499836,42.304744720458984
0.00018535677133357125,0.0003281916639317361,0.00012914890869172155,35.97465896606445
0.00018276102257366752,0.0003281916639317361,0.00012664239354123793,43.89790344238281
0.00018017202449016335,0.0003281647386988268,0.00012417347033806227,45.77107238769531
